,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
30,30,30,30,30,30,30,30,30,HaskellMacDonald_15_SP,SP,It does n't really matter whether the contractor or the banks,are,is,100,55.60521234557723,-2.9879488945007324,-3.213103771209717,100,95.03202242050396,-1.350969672203064,-4.302170753479004,100,97.91788513589069,-1.586331486701965,-5.437076568603516,100,89.52063000295806,-1.3613533973693848,-3.5064139366149902,100,98.2401957280022,-1.6210118532180786,-5.643224716186523,100,71.8035951951254,-2.209489822387696,-3.144229888916016,100,94.12061829722612,-1.7037807703018188,-4.4769062995910645,100,87.8603421905183,-1.9035589694976809,-3.8828299045562735,100,94.89236363153748,-1.511816143989563,-4.4338226318359375,100,84.50076057185977,-2.135392665863037,-3.831362247467041,100,91.70505502546038,-1.6334915161132812,-4.036422729492188,100,95.33354932668148,-1.2934136390686035,-4.310396671295166,100,86.6678255182236,-1.2504172325134275,-3.12231969833374,100,92.46704905874992,-1.360385179519653,-3.867950677871704,100,91.018259608195,-1.521353244781494,-3.837219715118408,100,88.83099420405188,-1.455875039100647,-3.529468059539795,0,49.2286102136064,-2.622553586959839,-2.591695547103882,100,93.816519493987,-1.4085696935653689,-4.1280293464660645,100,90.56210549196815,-1.100863695144653,-3.3621666431427,100,92.74030482235597,-1.5547747611999512,-4.102240085601807
31,31,31,31,31,31,31,31,31,HaskellMacDonald_15_PS,PS,It does n't really matter whether the contractors or the bank,are,is,0,25.18409980778571,-4.384771347045898,-3.295953750610352,100,83.04395940923668,-1.687773823738098,-3.276519775390625,100,97.49500382089194,-1.3027242422103882,-4.964238166809082,100,74.10566757707684,-2.0625898838043213,-3.114057779312134,100,85.72871347374442,-2.877809524536133,-4.670747756958008,100,73.79716765879267,-2.6747732162475586,-3.710226058959961,100,56.17706081633097,-2.6046063899993896,-2.8529574871063232,100,84.29530735709916,-1.907760977745056,-3.588127613067627,100,85.38471900367105,-2.377784252166748,-4.142883777618408,100,65.41815982046106,-2.89231014251709,-3.5297813415527344,100,91.88053953363658,-1.8024135828018188,-4.228639125823975,100,89.52827577025975,-1.5326095819473269,-3.67848539352417,100,73.83771792950132,-2.520321846008301,-3.557872772216797,100,70.71377520739571,-2.4467926025390625,-3.328315734863281,100,88.96448119036371,-1.887519598007202,-3.974637746810913,100,65.04256321127235,-2.1504435539245605,-2.7713541984558105,0,38.7959314589438,-3.0737290382385254,-2.617830753326416,100,92.39422227947172,-1.5224913358688354,-4.019647598266602,100,85.07872019566052,-1.912091612815857,-3.6528801918029785,0,45.82161152510887,-2.544149160385132,-2.3766229152679443
32,32,32,32,32,32,32,32,32,HaskellMacDonald_16_SP,SP,Can you tell me whether the swing or the slides,are,is,100,90.84977717339584,-1.4692317247390747,-3.764660835266113,100,95.41583277324897,-1.0104955434799194,-4.046131610870361,100,96.98097987201872,-1.023594856262207,-4.49317741394043,100,98.73553712147472,-0.5749880075454712,-4.932785511016846,100,97.26234286926466,-1.0215647220611572,-4.591874122619629,100,97.3571324832186,-1.2495933771133425,-4.856114864349365,100,98.12124403840836,-1.3519206047058103,-5.307514667510986,100,95.0923898718485,-1.028790831565857,-3.992852687835693,100,94.13211765689286,-1.033077359199524,-3.808282852172852,100,97.10120159843956,-1.465944766998291,-4.977402210235596,100,79.52285745933501,-1.9156012535095213,-3.272336483001709,100,96.36297733464517,-1.5809000730514526,-4.857856750488281,100,97.6646862406504,-1.324224829673767,-5.057618618011475,100,94.47110699972532,-2.0999464988708496,-4.938252925872803,100,93.95678884509952,-1.5367902517318726,-4.280689716339111,100,91.04614640247894,-0.9326203465461731,-3.2519028186798096,100,82.76483846495752,-2.090117931365967,-3.6591696739196777,100,89.9537382813398,-1.451794981956482,-3.643889904022217,100,64.24171698717299,-1.9486850500106807,-2.5345559120178223,100,95.6968217004646,-1.0740625858306885,-4.175893783569336
33,33,33,33,33,33,33,33,33,HaskellMacDonald_16_PS,PS,Can you tell me whether the swings or the slide,are,is,0,24.04132129744598,-3.391676187515259,-2.241260766983032,100,58.79839993354548,-1.7988331317901611,-2.154470682144165,100,70.05364131305724,-1.0287466049194336,-1.8786001205444336,100,54.994583537620265,-1.8525068759918213,-2.0529587268829346,100,64.69700768528888,-2.095061779022217,-2.7008090019226074,0,44.327020050039565,-2.5897908210754395,-2.361890316009521,100,58.43652491745761,-1.8335365056991573,-2.174255847930908,100,68.88487216028092,-1.7655550241470337,-2.56029748916626,100,96.29255743073644,-1.0538429021835327,-4.310891628265381,100,77.99046778886273,-2.0416159629821777,-3.3067269325256348,100,84.63755738967824,-2.023700475692749,-3.7301528453826895,100,82.3357233607264,-1.6399728059768677,-3.17923355102539,0,43.865509285000456,-2.4711391925811768,-2.224517107009888,0,46.07269790821005,-2.5939276218414307,-2.436511278152466,100,67.8922218862348,-1.831082820892334,-2.5799059867858887,100,67.39046354691828,-1.3861048221588135,-2.1120035648345947,100,70.78959714726604,-2.2548487186431885,-3.14003586769104,100,78.06631482668321,-1.518272876739502,-2.787807941436768,100,63.28547031115092,-1.9875483512878416,-2.532031536102295,100,77.65772932570218,-1.7444366216659546,-2.990267276763916
34,34,34,34,34,34,34,34,34,HaskellMacDonald_17_SP,SP,Do you think the window or the walls,are,is,100,78.6219646885755,-2.115506649017334,-3.4177937507629395,100,94.58183290396326,-1.0909616947174072,-3.950669527053833,100,98.97552952238804,-0.9160295128822328,-5.4867262840271,100,97.6722808213217,-1.9732301235198968,-5.709959030151367,100,94.14133456845776,-0.8755136728286743,-3.652389049530029,100,73.98332631026202,-2.3259313106536865,-3.371033430099488,100,93.3578746785519,-2.2782626152038574,-4.921270847320557,100,80.72909731742534,-2.1457581520080566,-3.578260898590088,100,90.7103638959472,-1.930719494819641,-4.209491729736328,100,92.47176908138232,-1.908569574356079,-4.416812896728516,100,89.379315579305,-1.7030478715896606,-3.8331336975097656,100,86.27774071201912,-1.930115818977356,-3.768668174743652,100,86.35220373250675,-1.687134027481079,-3.5319902896881104,100,86.42281151227168,-2.048407077789306,-3.899267673492432,100,87.76868076378253,-1.4321404695510864,-3.4028453826904297,100,98.32970313199942,-1.3995516300201416,-5.474876403808594,100,82.38874217310247,-1.7115532159805298,-3.2544636726379395,100,88.40639039852603,-1.4652172327041626,-3.4967074394226074,100,92.54798885123569,-1.5119985342025757,-4.031241893768311,100,97.12930514740736,-1.3672996759414673,-4.88878870010376
35,35,35,35,35,35,35,35,35,HaskellMacDonald_17_PS,PS,Do you think the windows or the wall,are,is,0,47.997164085681895,-2.46325945854187,-2.383103132247925,0,22.26225582423329,-3.221476078033448,-1.9710278511047363,0,49.30719995084704,-2.4428322315216064,-2.415118455886841,100,94.61779750075095,-0.8751227259635925,-3.741870641708374,100,73.80224096359859,-1.8052653074264529,-2.840980529785156,100,74.32670188989171,-2.0442843437194824,-3.1073031425476074,0,44.705666093877575,-2.967252731323242,-2.7546825408935547,100,89.39186772828953,-1.5910104513168335,-3.722419261932373,100,92.6595638084229,-1.341226577758789,-3.876760482788086,100,86.19144235853925,-1.4584405422210691,-3.289722919464112,100,72.73752363576156,-2.0047948360443115,-2.9861409664154053,100,88.77031327625737,-1.5152384042739868,-3.582729816436768,100,85.19304273378225,-1.5538580417633057,-3.303680658340454,100,68.30702639003968,-2.6700775623321533,-3.437995195388794,100,85.98918606867265,-1.460130214691162,-3.274522304534912,100,64.9618534193068,-1.9848309755325317,-2.602193832397461,100,51.537624785345024,-1.8470444679260247,-1.9085688591003416,100,80.47190455643539,-1.30197274684906,-2.718026638031006,100,67.52488922333134,-2.442875385284424,-3.1748976707458496,0,44.32200716565657,-2.826117753982544,-2.5980141162872314
36,36,36,36,36,36,36,36,36,HaskellMacDonald_18_SP,SP,Do you remember if the table or the beds,were,was,100,96.81090295458108,-3.530405282974243,-6.943427085876465,100,95.46751169899451,-2.721189022064209,-5.768703937530518,100,86.59630196985078,-3.482872009277344,-5.348598480224609,100,91.1655615001704,-4.024576663970947,-6.358596324920654,100,94.802959602456,-2.25057315826416,-5.154284477233887,100,95.79052258020074,-2.111812829971313,-5.236638069152832,100,65.55203816320665,-2.9210357666015625,-3.5644302368164062,100,81.87929745185434,-2.5904541015625,-4.098645210266113,100,90.65642594060996,-2.6704001426696777,-4.942788124084473,100,94.86523313137832,-2.008253574371338,-4.924676418304443,100,84.19926900911975,-3.184587001800537,-4.857717037200928,100,95.389010881007,-2.18168306350708,-5.211204051971436,100,92.11284511604936,-2.713670253753662,-5.171449184417725,100,89.13859430648382,-3.913552761077881,-6.018529415130615,100,88.87159801987006,-2.2140321731567383,-4.29172420501709,100,98.54590749678056,-0.5566809177398682,-4.772821426391602,100,97.1603987890837,-3.1799559593200684,-6.712655544281006,100,92.8935774592216,-2.9888062477111816,-5.559261798858643,100,91.09206530722308,-3.71025276184082,-6.035181045532227,100,98.44416499127178,-2.3334336280822754,-6.480910778045654
37,37,37,37,37,37,37,37,37,HaskellMacDonald_18_PS,PS,Do you remember if the tables or the bed,were,was,100,57.275428156590166,-4.733762264251709,-5.026859760284424,100,93.58619207267596,-2.713818311691284,-5.394248008728027,100,88.71901819762397,-3.686809539794922,-5.7491655349731445,100,64.37055877286052,-4.083873748779297,-4.675357818603516,100,77.65655655455136,-2.8094661235809326,-4.055229187011719,100,53.98729152126522,-3.293508768081665,-3.4533398151397705,100,65.5641399618953,-2.461024522781372,-3.104954957962036,100,82.22276076256924,-2.5016322135925293,-4.033145427703857,100,96.06828997507527,-1.8650941848754885,-5.061079025268555,100,91.96553569977354,-1.8818120956420896,-4.319485664367676,100,87.62816027055042,-3.071077585220337,-5.028757095336914,100,72.52280776685915,-3.0605525970458984,-4.031097412109375,100,80.1097130455001,-3.527925968170166,-4.921091556549072,100,89.08813386289829,-3.9188737869262695,-6.018649101257324,100,68.1711257156372,-3.04357385635376,-3.805221080780029,100,88.77250144219519,-0.7945498824119568,-2.8622608184814453,100,51.905376467661725,-4.259973526000977,-4.336225509643555,100,92.89007001355844,-2.46744441986084,-5.037368774414063,100,89.80185490080966,-3.195323944091797,-5.370723724365234,100,78.93534403342709,-3.275989055633545,-4.597021579742432
38,38,38,38,38,38,38,38,38,HaskellMacDonald_19_SP,SP,Did Naomi say whether the shelf or the desks,are,is,100,67.7576740034509,-2.8799521923065186,-3.622609853744507,100,73.86726181290601,-2.740935802459717,-3.780016660690308,100,97.33535170184854,-1.4510574340820312,-5.049147605895996,100,73.37439017218642,-2.2978296279907227,-3.3115310668945312,100,98.0368906537116,-0.7708583474159241,-4.6816725730896,100,94.90918135144872,-2.617842197418213,-5.543323993682861,100,78.11215424159246,-3.5018012523651123,-4.774015426635742,100,96.91348601549412,-2.5113420486450195,-5.958118438720703,100,97.80773269146322,-3.184178113937378,-6.982245445251465,100,98.59804843246611,-3.1925997734069824,-7.445785999298096,100,88.08729804080765,-2.247700452804565,-4.2484235763549805,100,71.74696861758143,-3.1800670623779297,-4.112011909484863,100,93.35329010456115,-2.4604949951171875,-5.102764129638672,100,85.49818903042853,-3.03413462638855,-4.808356285095215,100,91.24136040843123,-2.950679302215576,-5.29414701461792,100,92.14636839913288,-1.8107572793960571,-4.273159503936768,100,95.93921076597066,-1.2362865209579468,-4.398623943328857,100,92.64489727133662,-2.7305026054382324,-5.263882160186768,100,88.22017178209572,-2.8394200801849365,-4.852867126464844,100,77.545175868392,-1.626628279685974,-2.865983486175537
39,39,39,39,39,39,39,39,39,HaskellMacDonald_19_PS,PS,Did Naomi say whether the shelves or the desk,are,is,100,61.02289293708307,-2.2055106163024902,-2.653785228729248,0,31.44241610728479,-2.9563751220703125,-2.176858901977539,100,97.61936336645348,-1.1751484870910645,-4.888856410980225,100,73.0454576097767,-1.849452018737793,-2.846382141113281,100,80.99844976487547,-1.4951236248016355,-2.945033073425293,100,90.1403763054998,-2.4804582595825195,-4.693378448486328,100,73.57631027249228,-2.987117290496826,-4.011179447174072,100,86.09817643474507,-2.7742457389831543,-4.597713947296143,100,95.52744527589172,-3.071322441101074,-6.132776260375977,100,90.86938069043934,-2.631927490234375,-4.929717063903809,100,88.54035993467969,-2.493081569671631,-4.537708759307861,100,95.15340003648524,-2.016246795654297,-4.993459701538086,100,78.0907667492675,-2.9595909118652344,-4.230554580688477,100,69.64435313197923,-3.8921189308166495,-4.722537994384766,100,72.49212453657269,-3.456959247589112,-4.425964832305908,100,83.66953061226229,-2.6718175411224365,-4.305659770965576,0,34.928971198767265,-2.892035961151123,-2.269873142242432,100,82.42686146635803,-2.5740113258361816,-4.119551181793213,100,80.02017979785589,-2.5172829627990723,-3.904839038848877,100,90.67244368324766,-1.203637719154358,-3.4779181480407715
40,40,40,40,40,40,40,40,40,HaskellMacDonald_20_SP,SP,Can you ask the guide if the sword or the guns,are,is,100,84.24724564459805,-1.353978395462036,-3.030719041824341,100,97.43417234386553,-0.627910852432251,-4.264806747436523,100,98.41929180537696,-0.916593074798584,-5.047956943511963,100,98.5157945324635,-0.5729327201843262,-4.768270015716553,100,94.36677091789016,-0.8044624924659729,-3.622968673706055,100,82.03614108481999,-1.2949494123458862,-2.81374740600586,100,88.05555666962715,-1.4005626440048218,-3.3982644081115723,100,93.14302321158024,-1.1619987487792969,-3.7708683013916016,100,97.50754883691748,-0.8447918891906738,-4.511455059051514,100,96.91387395591669,-0.8965153694152832,-4.343421459197998,100,96.85931846698324,-0.9999016523361206,-4.4287214279174805,100,97.9141178519362,-1.7103476524353027,-5.55924654006958,100,96.88970953557056,-1.1157015562057495,-4.554558753967285,100,95.84023577068692,-1.1461315155029297,-4.283355712890625,100,91.30100216553056,-1.3724356889724731,-3.723389625549317,100,96.46741301142939,-1.1864932775497437,-4.493668079376221,100,94.2961340128444,-0.6615201830863953,-3.4668161869049072,100,93.44463521790904,-0.6445010304450989,-3.301586389541626,100,86.812602154337,-1.4270094633102417,-3.31149959564209,100,97.85535730625564,-0.6754265427589417,-4.495944023132324
41,41,41,41,41,41,41,41,41,HaskellMacDonald_20_PS,PS,Can you ask the guide if the swords or the gun,are,is,100,53.12673204337284,-2.3269474506378174,-2.4521801471710205,100,81.7440290470897,-1.259823441505432,-2.7589240074157715,100,79.8938765387663,-1.774035096168518,-3.153709888458252,100,92.55443707187176,-0.4935000836849212,-3.013678789138794,100,76.15400288514527,-1.2418352365493774,-2.4029765129089355,100,66.00345828516116,-1.533761501312256,-2.1972098350524902,100,79.1208884885564,-1.020924091339111,-2.353151798248291,100,87.85353813136415,-1.2411601543426514,-3.2197933197021484,100,91.82866057222128,-0.9761661291122437,-3.3954577445983887,100,58.82965555306793,-1.379564881324768,-1.7364927530288696,100,96.23648762948692,-0.8835355043411255,-4.124991416931152,100,96.37730855602533,-1.2154850959777832,-4.496538639068604,100,86.1210600078891,-1.4283822774887085,-3.2537636756896973,100,80.70142692391123,-1.39670729637146,-2.82743239402771,100,63.44032904110618,-1.7285176515579224,-2.279671669006348,100,57.74395182936033,-2.029416561126709,-2.3416876792907715,100,69.24537198260266,-1.37981379032135,-2.191429615020752,100,92.12164720720912,-0.688628613948822,-3.1476197242736816,100,86.6181392963453,-1.3478082418441772,-3.2154173851013184,100,92.64673003246672,-0.5185238718986511,-3.0521724224090576
42,42,42,42,42,42,42,42,42,HaskellMacDonald_21_SP,SP,Did Samantha say whether the lamp or the plants,were,was,100,97.78825036560006,-2.1639366149902344,-5.9529571533203125,100,92.74821765184645,-1.3721489906311035,-3.920790195465088,100,95.3500929827343,-2.94758415222168,-5.968292236328125,0,48.63980006949966,-3.088203430175781,-3.0337820053100586,100,86.17164380277785,-2.7095513343811035,-4.53917121887207,100,88.38117849435922,-1.2683289051055908,-3.2973616123199463,100,87.60957041765379,-1.4574466943740845,-3.413412570953369,100,82.84390951510282,-1.9704108238220213,-3.545015811920166,100,97.78617594991734,-1.1717960834503174,-4.959857940673828,100,95.53669819242604,-1.3670252561569214,-4.430646896362305,100,86.61904294749297,-1.328649640083313,-3.1963367462158203,100,91.69932943656796,-1.5585708618164062,-3.960749626159668,100,93.46159816440309,-1.077675223350525,-3.7375330924987793,100,91.5006646560421,-1.8808534145355225,-4.257211685180664,100,81.40334602861533,-1.3329954147338867,-2.8094301223754883,100,93.92071550913779,-1.0146971940994263,-3.752261161804199,100,97.00207331815568,-2.98355484008789,-6.460366249084473,100,94.43447642928255,-1.4234064817428589,-4.254721641540527,100,82.54263525549663,-3.212904214859009,-4.766457557678223,100,97.13187074656746,-1.3363622426986694,-4.858771800994873
43,43,43,43,43,43,43,43,43,HaskellMacDonald_21_PS,PS,Did Samantha say whether the lamps or the plant,were,was,100,61.45497211389815,-1.7068593502044678,-2.173336982727051,100,79.03546564508041,-2.123311758041382,-3.450376272201538,100,90.50573850500612,-2.5530545711517334,-4.8077802658081055,0,26.047689495744308,-3.072767734527588,-2.0292763710021973,100,91.09915897636884,-1.5962553024291992,-3.92205810546875,100,80.58650454625169,-1.301123857498169,-2.7244865894317627,100,52.05582046119821,-1.7855533361434937,-1.8678325414657595,100,88.56231783649511,-1.9735506772994995,-4.020343780517578,100,86.14882310578292,-1.090261697769165,-2.917967796325684,100,88.3911931256145,-1.3163611888885498,-3.346369504928589,100,94.01027107907836,-1.1592471599578855,-3.912605047225952,100,98.01191260386392,-0.7807019948959351,-4.67861795425415,100,90.52493480088656,-0.7773982286453247,-3.034359931945801,100,88.52135151657266,-1.7489614486694336,-3.791716575622559,100,69.81771441745077,-1.8643441200256348,-2.702976703643799,100,89.48892457879802,-1.2830158472061157,-3.42470121383667,0,46.21458990411717,-3.2804269790649414,-3.128720283508301,100,81.30387087414877,-1.4608899354934692,-2.930767059326172,100,89.70941334416084,-2.747430324554444,-4.912776470184326,100,85.14609698793765,-1.732229471206665,-3.478335380554199
44,44,44,44,44,44,44,44,44,HaskellMacDonald_22_SP,SP,Can you tell me if the TV or the radios,were,was,100,87.0269872946046,-2.3320116996765137,-4.235358715057373,100,95.43427714240389,-3.2730867862701416,-6.312947750091553,100,91.56326999467451,-2.962722063064575,-5.34715747833252,100,91.93771398278189,-3.04374361038208,-5.477657794952393,100,98.91747624775168,-2.07594633102417,-6.59093713760376,100,91.468785604215,-2.544847249984741,-4.917113304138184,100,97.37730644723392,-2.410092353820801,-6.024483680725098,100,90.02663636189129,-2.936131477355957,-5.136319160461426,100,99.37328034096504,-2.4373836517333984,-7.503522872924805,100,98.19941557184166,-2.4112777709960938,-6.4101667404174805,100,97.30918539269445,-2.718623638153076,-6.306673049926758,100,87.25090278811155,-3.507228374481201,-5.430555820465088,100,97.78698767983398,-2.876966953277588,-6.665403842926025,100,72.00751627942167,-3.791351556777954,-4.736186027526856,100,89.69464853313256,-3.308610439300537,-5.472358226776123,100,95.666205519995,-2.9844229221343994,-6.0788445472717285,100,95.25983340569417,-1.956745147705078,-4.957281112670898,100,93.15012030006788,-2.822364091873169,-5.432345390319824,100,94.4764046457288,-2.9204659461975098,-5.759787082672119,100,97.6791430797516,-1.9090054035186768,-5.648756980895996
45,45,45,45,45,45,45,45,45,HaskellMacDonald_22_PS,PS,Can you tell me if the TVs or the radio,were,was,0,17.82563398544498,-5.0550947189331055,-3.526888847351074,0,33.920358554845976,-5.671818733215332,-5.004973411560059,100,76.19566545864286,-4.60129451751709,-5.764731407165527,100,75.60607844048151,-2.938042163848877,-4.069244861602783,100,68.04611353252153,-4.274066925048828,-5.029958724975586,100,60.72843163520516,-4.43822193145752,-4.874133110046387,0,43.320879545857785,-4.613914489746094,-4.3451433181762695,100,85.37641007322034,-3.691983222961426,-5.456417083740234,100,89.89946702617499,-3.296916961669922,-5.483020782470703,0,49.44743975543203,-4.599919319152832,-4.577816009521484,100,97.80816974092085,-3.998195171356201,-7.79646635055542,100,78.11945394440768,-5.184463977813721,-6.4571051597595215,100,87.30442139428814,-4.182125568389893,-6.1102728843688965,100,74.01321761854284,-4.290304183959961,-5.336959838867188,100,64.00907346820868,-4.165503978729248,-4.741261959075928,100,79.52844756344587,-3.1640663146972656,-4.521144866943359,0,47.62668277409089,-4.614499092102051,-4.519495010375977,100,75.29478151304158,-3.732736349105835,-4.847132682800293,100,80.44888792785473,-4.8788347244262695,-6.293424606323242,0,22.99311199165853,-4.322774887084961,-3.11407470703125
46,46,46,46,46,46,46,46,46,HaskellMacDonald_23_SP,SP,Can you tell me whether the mug or the cups,are,is,100,95.60322089267872,-1.3034796714782717,-4.382813930511475,100,79.881020482778,-1.373245358467102,-2.752120018005371,100,98.4571250876808,-0.9304854869842528,-5.086459159851074,100,98.53659154753426,-0.4962962865829468,-4.705955982208252,100,93.07982978746864,-1.093655347824097,-3.692672491073608,100,93.54727487890034,-1.186451077461243,-3.860415458679199,100,95.83682376535891,-0.7913978695869446,-3.9277665615081774,100,86.08402754539523,-0.9371917247772216,-2.7594783306121826,100,88.55328967326076,-0.937975525856018,-2.983877658843994,100,96.84973246462178,-1.09209942817688,-4.517772674560547,100,84.04076313483124,-1.6239502429962158,-3.285214424133301,100,66.33900277514553,-1.879801034927368,-2.558239221572876,100,89.17466300076991,-1.501567244529724,-3.610274791717529,100,92.560310067085,-1.4193989038467407,-3.940430164337158,100,85.15867737352835,-1.4679487943649292,-3.215049743652344,100,96.9008432698045,-0.8982206583023071,-4.340778827667236,100,55.48572690217056,-1.6341512203216553,-1.8544671535491943,100,85.74925690920124,-1.2480370998382568,-3.0426554679870605,100,92.26608284882629,-1.4635090827941897,-3.942570209503174,100,96.23994666394545,-1.22145676612854,-4.463868141174316
47,47,47,47,47,47,47,47,47,HaskellMacDonald_23_PS,PS,Can you tell me whether the mugs or the cup,are,is,0,20.654154851238367,-3.4006893634796143,-2.0547897815704346,100,58.74051905155678,-1.998378038406372,-2.3516268730163574,100,92.55460937859772,-1.486810564994812,-4.007014274597168,100,89.16234808851196,-1.4457463026046753,-3.5531787872314453,100,89.31584305043164,-0.9090189933776855,-3.032435894012451,100,89.8337165958302,-1.178171992301941,-3.3570556640625,100,58.23843522567272,-1.476614236831665,-1.8091833591461184,100,90.14743385171025,-0.8638725876808167,-3.077587127685547,100,83.11601790361503,-1.5657861232757568,-3.159658193588257,100,90.56320584692726,-1.4429478645324707,-3.704379558563232,100,56.56003305559497,-2.7962329387664795,-3.0601556301116943,100,93.19773491869132,-1.3697482347488403,-3.987215995788574,100,90.12690009265836,-1.6237246990203855,-3.835129499435425,100,60.53060990583536,-1.9464285373687744,-2.374052286148072,100,53.93976529292651,-2.2977283000946045,-2.455646276473999,100,72.70710348820087,-2.7612643241882324,-3.741076946258545,0,29.869769331158626,-2.996999502182007,-2.1434924602508545,100,91.99906959429286,-0.9103623032569884,-3.3525829315185547,100,82.68952017380819,-1.8460135459899905,-3.409794330596924,100,85.73491816801926,-1.5577389001846311,-3.351184368133545
48,48,48,48,48,48,48,48,48,HaskellMacDonald_24_SP,SP,The guidebook must say whether the river or the mountains,are,is,100,74.78798879958606,-1.5758445262908936,-2.6631813049316406,100,84.43457209190898,-1.203016757965088,-2.8939414024353027,100,97.16148229605936,-1.213882565498352,-4.746974945068359,0,31.16273114707322,-2.9155402183532715,-2.1230177879333496,100,95.15573927074222,-1.0207393169403076,-3.998459577560425,100,84.19570341661264,-2.5299363136291504,-4.202798366546631,100,86.21297279405105,-1.734620213508606,-3.567712783813477,100,78.69905981878327,-1.782487392425537,-3.089367389678955,100,93.65826254818472,-1.5047972202301023,-4.197297096252441,100,96.79926398903692,-1.6648685932159424,-5.074127197265625,100,71.2916013964966,-2.194528341293335,-3.104117155075073,100,88.81232167353352,-1.896893620491028,-3.968605995178223,100,66.44023216367792,-1.7726256847381592,-2.4556005001068115,100,86.279411663924,-1.4936119318008425,-3.332305431365967,100,90.16223175319816,-1.305184245109558,-3.520565986633301,100,76.54906292797786,-1.1348944902420044,-2.317915916442871,100,54.6048199860653,-2.164418458938598,-2.349134683609009,100,88.43558469091839,-1.1476961374282837,-3.182037830352783,100,73.38329500501773,-1.7581722736358645,-2.772329568862915,100,81.66882367790407,-1.3466856479644775,-2.840754747390747
49,49,49,49,49,49,49,49,49,HaskellMacDonald_24_PS,PS,The guidebook must say whether the rivers or the mountain,are,is,100,58.905997371051285,-2.4730539321899414,-2.833134651184082,0,36.1104432480379,-2.2487707138061523,-1.678196907043457,100,77.00194002980582,-2.2467033863067627,-3.4551241397857666,100,79.10930660388944,-1.6827373504638672,-3.0142641067504883,100,92.992681451899,-0.9049829244613647,-3.490548610687256,100,56.82953231671287,-2.9479401111602783,-3.222839593887329,100,57.636640993428365,-2.5800657272338867,-2.8879404067993164,100,74.64548266018033,-1.632336974143982,-2.712130069732666,100,78.82799728045727,-2.07515549659729,-3.38974404335022,0,49.64798078430968,-2.219446182250977,-2.2053651809692383,100,88.89082322625168,-1.497061848640442,-3.5766992568969727,100,93.06798307086282,-1.808887481689453,-4.40606689453125,100,84.96747166086836,-1.5386006832122805,-3.2706527709960938,100,57.26550961357426,-2.659323215484619,-2.9520153999328613,100,51.50792156577096,-2.24159836769104,-2.301933526992798,100,80.38302911261464,-2.091080665588379,-3.50148868560791,100,58.876560258469766,-2.954439878463745,-3.313304662704468,100,73.5886590006701,-1.844446063041687,-2.869143486022949,100,84.49032678635994,-1.658103108406067,-3.353276252746582,100,50.20124803584897,-3.139412403106689,-3.1474623680114746
