,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,item,condition,sentence,target,alternative,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score
38,38,38,38,Bock1992_4_pp_prop,pp_prop,The security forces at the giant manufacturing plants,are,is,100,64.82317453704792,-6.128633975982666,-6.739909648895264,100,59.26146822161924,-5.159632682800293,-5.534417629241943,100,73.14634875733576,-4.012059211730957,-5.014119625091553,100,55.48922477270892,-7.022128105163574,-7.2425856590271,0,45.64230193548831,-6.301566123962402,-6.126814842224121,100,50.34899144853328,-6.374650001525879,-6.388609886169434,100,77.95872604352472,-5.490704536437988,-6.75396728515625,100,73.64337379374547,-4.50395393371582,-5.531468391418457,100,72.75403017061605,-5.041533470153809,-6.023712158203125,100,72.36626144742488,-5.686864852905273,-6.649567604064941
39,39,39,39,Bock1992_4_pp_rc,pp_rc,The security forces that walked the manufacturing plants,are,is,0,47.26825257927138,-5.788793563842773,-5.679414749145508,100,59.55993725322467,-5.245260238647461,-5.63242244720459,100,59.04639928014117,-5.136116981506348,-5.50200080871582,100,50.15208674256313,-4.71948766708374,-4.725571155548096,0,33.207112577968374,-6.431933879852295,-5.73310136795044,0,41.46629547253111,-6.083232402801514,-5.738510608673096,100,57.68626672393753,-6.389246940612793,-6.699154376983643,100,58.164368002233324,-5.709089756011963,-6.038614273071289,0,43.616417826936534,-6.7155561447143555,-6.4588117599487305,100,50.910920431204545,-5.724197864532471,-5.76063871383667
40,40,40,40,Bock1992_5_ss_prop,ss_prop,The interview of the famous television host,is,are,100,75.6392182336726,-5.504886627197266,-6.637887001037598,100,66.07113324354212,-5.41563892364502,-6.082104682922363,100,81.01974935498579,-4.961281776428223,-6.412575721740723,100,89.33332629907625,-5.356328964233398,-7.481579303741455,100,75.80082050946187,-6.165485858917236,-7.307276248931885,100,83.22494348765059,-6.372657775878906,-7.974311828613281,100,66.44943896101486,-5.617794990539551,-6.301182746887207,100,79.80938971018278,-5.344367027282715,-6.718790531158447,100,80.38881066358866,-5.466296195983887,-6.877070903778076,100,90.34493797752607,-5.345737457275391,-7.581890106201172
41,41,41,41,Bock1992_5_ss_rc,ss_rc,The interview that involved the television host,is,are,100,89.56098200138433,-4.112290859222412,-6.261660099029541,100,78.94519758076946,-4.99906587600708,-6.320691108703613,100,92.85920252590056,-4.007036209106445,-6.572296142578125,100,90.48752022057592,-2.8098387718200684,-5.062446117401123,100,95.7261613515672,-3.536417007446289,-6.6453962326049805,100,95.82911963116524,-2.4315314292907715,-5.5659708976745605,100,95.42921629928144,-2.1182050704956055,-5.156905174255371,100,97.59960079038002,-2.2428407669067383,-5.9480791091918945,100,93.96850094418338,-2.38124418258667,-5.127208232879639,100,98.64639393019368,-2.1713736057281494,-6.460143089294434
42,42,42,42,Bock1992_5_sp_prop,sp_prop,The interview of the famous television hosts,is,are,100,74.40392222105619,-5.114569187164307,-6.181638717651367,100,55.49062626113418,-5.170000553131104,-5.390514850616455,100,68.07938577762583,-4.7487993240356445,-5.506221771240234,100,82.39265957899852,-4.887907028198242,-6.431087493896484,0,46.84937756099727,-5.960600852966309,-5.834408760070801,100,73.37057057239083,-6.665566444396973,-7.679072380065918,100,66.58263756385342,-5.207573890686035,-5.896942138671875,100,71.3193975185839,-5.614682197570801,-6.52562952041626,100,61.295366476482805,-5.8683295249938965,-6.3280744552612305,100,82.76381815351363,-5.221595764160156,-6.790575981140137
43,43,43,43,Bock1992_5_sp_rc,sp_rc,The interview that involved the television hosts,is,are,100,81.29291448906719,-3.848691701889038,-5.317848205566406,100,60.64256201286068,-4.6246538162231445,-5.056965827941895,100,66.60925202713962,-4.567495346069336,-5.258059978485107,100,70.8031774474324,-3.3937246799468994,-4.279568672180176,100,66.70760913509451,-4.323575019836426,-5.0185651779174805,100,88.17604454565128,-3.9616456031799316,-5.970853328704834,100,84.34301040340551,-2.733441114425659,-4.417415618896484,100,91.0152341806699,-3.522594451904297,-5.838090896606445,100,64.82907845331741,-3.7263026237487793,-4.337837219238281,100,93.98864815574396,-2.7259833812713623,-5.475507736206055
44,44,44,44,Bock1992_5_ps_prop,ps_prop,The interviews of the famous television host,are,is,100,63.39980007702138,-4.746893882751465,-5.296300888061523,100,50.02939700741595,-4.682995796203613,-4.684171676635742,0,18.518107871898195,-5.394824981689453,-3.913193225860596,0,12.538599927866109,-6.854598045349121,-4.912212371826172,0,21.500077727153087,-6.309032440185547,-5.013991355895996,0,23.740919116905904,-7.192783832550049,-6.025847434997559,0,29.45522357485756,-5.959592819213867,-5.086216449737549,0,19.072733729076027,-6.621488094329834,-5.176197052001953,0,28.26847025282732,-6.290069580078125,-5.358886241912842,0,5.698457242465014,-7.5505218505859375,-4.744219779968262
45,45,45,45,Bock1992_5_ps_rc,ps_rc,The interviews that involved the television host,are,is,0,20.061082009630663,-6.126579761505127,-4.744098663330078,0,33.01445282841596,-5.933743000030518,-5.2262115478515625,0,9.10623045280064,-6.159862995147705,-3.859130382537842,0,14.58240512599374,-4.916464328765869,-3.1487278938293457,0,9.424054712786871,-6.417721748352051,-4.15479850769043,0,8.177580753681776,-6.4139251708984375,-3.995465040206909,0,7.43356260165786,-4.917078971862793,-2.3951575756073,0,5.022998912367624,-5.814054012298584,-2.874446392059326,0,5.736414387995443,-5.685920715332031,-2.886660099029541,0,1.2770863474962375,-6.585516929626465,-2.237781047821045
46,46,46,46,Bock1992_5_pp_prop,pp_prop,The interviews of the famous television hosts,are,is,100,62.21519055327733,-4.354213237762451,-4.8529052734375,100,66.87752759920986,-3.996760845184326,-4.699411869049072,0,34.714947422652926,-4.68077564239502,-4.049182891845703,0,24.13857283385749,-5.722321033477783,-4.577223777770996,0,47.9822156029552,-5.316856384277344,-5.236101150512695,0,32.82752411107378,-6.711203575134277,-5.9952073097229,0,26.758718332316505,-5.809378623962402,-4.8024797439575195,0,27.18898250623723,-6.257447719573975,-5.272392272949219,0,45.2270135521159,-5.810216426849365,-5.618713855743408,0,12.644706354399757,-6.718150615692139,-4.78540563583374
47,47,47,47,Bock1992_5_pp_rc,pp_rc,The interviews that involved the television hosts,are,is,0,25.96328318551947,-5.154977321624756,-4.107099533081055,0,48.97963863611379,-4.784451484680176,-4.743631362915039,0,38.41745378689491,-4.924614429473877,-4.452747821807861,0,35.388860326949484,-4.063367366790772,-3.461377620697021,0,41.56377909829716,-4.919240951538086,-4.578534126281738,0,25.476382200598458,-6.264187812805176,-5.190823554992676,0,18.57015499020845,-4.396090030670166,-2.9179039001464844,0,15.459200525474353,-5.783231735229492,-4.084201812744141,0,32.73450971560356,-4.68460750579834,-3.9643900394439697,0,6.286984606088376,-5.3787126541137695,-2.676957130432129
48,48,48,48,Bock1992_6_ss_prop,ss_prop,The popular leader of the left dissident group,is,are,100,92.42308911404366,-4.517794609069824,-7.019065856933594,100,91.00571525318637,-4.92128849029541,-7.235621452331543,100,96.22198000435256,-5.165267467498779,-8.402725219726562,100,90.02513778226093,-4.703171730041504,-6.903192520141602,100,86.72116267844268,-4.425925731658936,-6.302452087402344,100,88.83887473175697,-4.510557651519775,-6.584945201873779,100,89.49565167256375,-4.980929374694824,-7.123330116271973,100,93.47991944302187,-4.775345802307129,-7.438205718994141,100,78.78877682085871,-6.091902732849121,-7.4041428565979,100,87.47720464419191,-4.608726501464844,-6.552554130554199
49,49,49,49,Bock1992_6_ss_rc,ss_rc,The popular leader who addressed the dissident group,is,are,100,85.55639494113643,-4.537415504455566,-6.316339492797852,100,76.5743501939414,-4.343104839324951,-5.527535438537598,100,92.42634085648392,-4.087311744689941,-6.589047431945801,100,90.23192372466588,-4.523456573486328,-6.746720314025879,100,87.90391182560609,-6.3790388107299805,-8.362401008605957,100,83.74979972634365,-6.101966857910156,-7.741695404052734,100,93.39909645503297,-3.4758522510528564,-6.125527381896973,100,77.85136769256631,-5.498318195343018,-6.755343914031982,100,88.17751601696122,-6.44883918762207,-8.4581880569458,100,92.80209848777854,-4.931570053100586,-7.488249778747559
50,50,50,50,Bock1992_6_sp_prop,sp_prop,The popular leader of the left dissident groups,is,are,0,34.1808388132494,-5.090005874633789,-4.434760093688965,0,14.246877376328817,-6.151739120483398,-4.356804370880127,0,13.339774208170487,-6.197746753692627,-4.326501846313477,0,20.23710620053369,-6.220048427581787,-4.848507881164551,0,8.046458798561588,-6.685573577880859,-4.2495222091674805,0,22.250688346662457,-6.616943359375,-5.365826606750488,0,17.977096472543757,-6.881608963012695,-5.363708972930908,0,30.022138707845,-6.275080680847168,-5.428836822509766,0,7.83624946495353,-7.233181953430176,-4.768375396728516,0,31.61490215164188,-5.741036415100098,-4.969510078430176
51,51,51,51,Bock1992_6_sp_rc,sp_rc,The popular leader who addressed the dissident groups,is,are,0,29.31601668983936,-5.3580098152160645,-4.477924823760986,0,27.146477310928148,-5.45467472076416,-4.467471122741699,0,31.804823609514493,-5.309607982635498,-4.546852111816406,0,36.085452703225606,-5.336590766906738,-4.7649335861206055,0,34.38291152756678,-7.418765544891357,-6.772489070892334,0,31.370067828311765,-7.514720916748047,-6.731846332550049,0,23.62466601710026,-5.782942771911621,-4.609574317932129,0,40.093683008558926,-6.476316452026367,-6.074753284454346,0,25.773697882303193,-7.22731351852417,-6.169549465179443,100,56.80141857586679,-6.003662109375,-6.277415752410889
52,52,52,52,Bock1992_6_ps_prop,ps_prop,The popular leaders of the left dissident group,are,is,0,18.93687916672744,-6.488081455230713,-5.03396463394165,0,21.41871349398282,-6.58070182800293,-5.2808332443237305,0,14.361945229704787,-7.126533031463623,-5.340985298156738,0,17.46255647916484,-6.681471347808838,-5.128278255462647,0,17.01124834021753,-5.600248336791992,-4.01541805267334,0,19.35864912303628,-5.6930084228515625,-4.266136169433594,0,40.38579570794907,-4.948829650878906,-4.559413909912109,0,19.083408013465593,-5.5161004066467285,-4.071500778198242,100,51.8433795256509,-5.376283168792725,-5.450051784515381,0,39.86917372574243,-5.5738654136657715,-5.1629462242126465
53,53,53,53,Bock1992_6_ps_rc,ps_rc,The popular leaders who addressed the dissident group,are,is,0,37.9278243070341,-5.6456146240234375,-5.15300178527832,0,43.84785086812136,-4.446270942687988,-4.198931694030762,0,17.032032488121676,-5.56721305847168,-3.983854293823242,0,23.416344855443672,-5.708569526672363,-4.523620128631592,0,33.49277606105312,-4.825403690338135,-4.13942289352417,0,34.4135997262878,-5.7396559715271,-5.0947394371032715,100,75.21637157164757,-3.0639123916625977,-4.174098014831543,0,43.86240955671486,-5.1146063804626465,-4.867858409881592,0,48.986573747003085,-4.70889949798584,-4.668356895446777,0,46.65030856911183,-5.571895122528076,-5.437706470489502
54,54,54,54,Bock1992_6_pp_prop,pp_prop,The popular leaders of the left dissident groups,are,is,100,82.07165484698943,-4.027342796325684,-5.548552513122559,100,90.73202411405649,-4.158512115478516,-6.439857482910156,100,94.35435171960044,-3.420619249343872,-6.236791610717773,100,89.72284922457736,-4.643431663513184,-6.810234069824219,100,95.51872060858774,-3.6426594257354736,-6.702073097229004,100,83.2091201719632,-4.751023292541504,-6.351544380187988,100,95.65287217003007,-3.561338424682617,-6.652548789978027,100,88.76644460505835,-3.6826248168945312,-5.749728202819824,100,96.20853853309114,-3.4331130981445312,-6.666879653930664,100,86.05825680102632,-4.303898811340332,-6.124035835266113
55,55,55,55,Bock1992_6_pp_rc,pp_rc,The popular leaders who addressed the dissident groups,are,is,100,83.80658075345916,-4.17662525177002,-5.820531845092773,100,89.99019636937759,-3.749906301498413,-5.946042060852051,100,88.11271101527105,-3.454040050506592,-5.457187175750732,100,76.51758412822234,-4.409740447998047,-5.591009140014648,100,82.77578679668409,-4.165022850036621,-5.734842300415039,100,84.86836387421741,-4.622523784637451,-6.346837520599365,100,96.9466239650621,-2.378340482711792,-5.8362531661987305,100,80.19416581166044,-4.79107666015625,-6.189550876617432,100,89.74568616955833,-3.522989273071289,-5.692270755767822,100,88.54560348108531,-4.45875883102417,-6.503902912139893
56,56,56,56,Bock1992_7_ss_prop,ss_prop,The teacher for the chemistry student,is,are,100,90.49132844639,-3.1014323234558105,-5.354482173919678,100,86.24434370826246,-3.7997779846191406,-5.635512351989746,100,84.65817354203443,-4.329720497131348,-6.037759304046631,100,81.83595888329985,-2.9829492568969727,-4.488222122192383,100,55.64850223736679,-4.343253135681152,-4.570161819458008,100,93.56838920292032,-3.6962640285491943,-6.37373161315918,100,78.74880107011637,-3.412357807159424,-4.722207546234131,100,67.76379906765646,-4.0129618644714355,-4.755899906158447,100,88.91197745580439,-3.2497987747192383,-5.33158016204834,100,93.4100695511472,-3.0615391731262207,-5.712995529174805
57,57,57,57,Bock1992_7_ss_rc,ss_rc,The teacher who directed the student,is,are,100,77.23652120742003,-5.185346603393555,-6.407061576843262,0,45.70291539349453,-5.292930603027344,-5.120622158050537,100,88.85300610589374,-3.740644216537476,-5.816457748413086,100,93.417137035604,-5.601719856262207,-8.254324913024902,100,57.955657792670536,-4.418013095855713,-4.738966464996338,100,89.43918841989891,-4.6901936531066895,-6.826602458953857,0,40.62549940067453,-6.426787376403809,-6.047318458557129,0,34.314566371117465,-5.1562652587890625,-4.5069580078125,100,65.88573802046433,-6.849743366241455,-7.5079498291015625,100,94.4494860902165,-5.295939922332764,-8.130114555358887
58,58,58,58,Bock1992_7_sp_prop,sp_prop,The teacher for the chemistry students,is,are,0,31.530427848770557,-3.8855581283569336,-3.110121726989746,0,22.29843391173365,-5.055590629577637,-3.8072316646575928,0,11.657938504174464,-5.436032295227051,-3.4108033180236816,0,23.46946797426975,-4.254018783569336,-3.0720293521881104,0,7.715702267512797,-5.380790710449219,-2.899174213409424,100,50.41333687453312,-4.001585960388184,-4.018119812011719,0,14.981081210412187,-4.272526741027832,-2.5364410877227783,0,16.428166355736202,-4.806392669677734,-3.1796834468841553,0,44.41197415130079,-4.117947101593018,-3.8934884071350098,100,61.04348722835054,-3.3227837085723877,-3.7719242572784424
59,59,59,59,Bock1992_7_sp_rc,sp_rc,The teacher who directed the students,is,are,0,18.7131811760458,-6.053615570068359,-4.584859848022461,0,8.113154713057574,-6.433189392089844,-4.006118297576904,0,27.92323275759012,-4.792965888977051,-3.844693183898926,0,22.03149242839155,-7.123114585876465,-5.859282493591309,0,11.979973075919087,-5.792385578155518,-3.798057556152344,0,34.042843877538154,-5.945808410644531,-5.284422874450684,0,3.4998307291027033,-7.701465606689453,-4.3846354484558105,0,16.593864249591704,-5.658273696899414,-4.043584823608398,0,10.678788797808979,-7.6094136238098145,-5.485434055328369,0,29.30281756039595,-6.92308235168457,-6.042360305786133
60,60,60,60,Bock1992_7_ps_prop,ps_prop,The teachers for the chemistry student,are,is,0,21.843548758472004,-5.010910987854004,-3.736104011535645,0,18.778476146606987,-5.460082530975342,-3.9956135749816895,0,31.75791911835341,-5.215986251831055,-4.451066970825195,0,42.643833404693744,-4.234690189361572,-3.9382925033569336,100,67.9210907455442,-4.320065498352051,-5.070213317871094,0,22.8272403634198,-5.716383934020996,-4.498291969299316,0,30.73851216124534,-4.76360559463501,-3.95123291015625,0,42.757550337964936,-4.467408657073975,-4.175658702850342,0,36.02813054252047,-4.637589454650879,-4.063446044921875,0,36.346351528671306,-4.487425327301025,-3.927062511444092
61,61,61,61,Bock1992_7_ps_rc,ps_rc,The teachers who directed the student,are,is,0,33.980023327999575,-6.242733955383301,-5.578549385070801,100,58.22553847509231,-5.198302745819092,-5.530341625213623,0,31.13801324761951,-4.535530090332031,-3.741855144500733,0,30.96567666344341,-6.926017761230469,-6.124293327331543,100,69.30939388131154,-4.302705764770508,-5.1173295974731445,100,65.68210174820233,-4.430321216583252,-5.0794806480407715,100,65.60546894748796,-5.81575870513916,-6.461520195007324,0,47.804147729387594,-5.47303581237793,-5.38514518737793,100,70.97129881471379,-5.147305011749268,-6.041295528411865,0,42.35229868596328,-5.901106357574463,-5.59277868270874
62,62,62,62,Bock1992_7_pp_prop,pp_prop,The teachers for the chemistry students,are,is,100,84.72609798085283,-2.933403730392456,-4.646681785583496,100,79.84951518813149,-3.690208911895752,-5.067124366760254,100,95.67939436302863,-2.833157777786255,-5.930765151977539,100,91.4862596817954,-2.612863063812256,-4.987370491027832,100,93.7437304898728,-3.186648368835449,-5.89362907409668,100,74.06127855835705,-3.6019327640533447,-4.651088714599609,100,87.18552918453922,-3.1046905517578125,-5.022153854370117,100,88.45648782199844,-3.21256947517395,-5.248956680297852,100,80.03616934736793,-3.641549587249756,-5.030106067657471,100,73.32118716585154,-3.1395070552825928,-4.150486946105957
63,63,63,63,Bock1992_7_pp_rc,pp_rc,The teachers who directed the students,are,is,100,85.63723954957425,-4.415371417999268,-6.200852870941162,100,91.0481913674166,-4.247618675231934,-6.56715202331543,100,87.30022966452549,-3.0368552207946777,-4.964624404907227,100,93.38051183009696,-5.149374008178711,-7.796038627624512,100,93.9556928976574,-3.597574472427368,-6.341280937194824,100,90.87939504606449,-3.524749517440796,-5.823746681213379,100,96.13161394021907,-3.9531376361846924,-7.166018486022949,100,79.09835856091452,-4.905445098876953,-6.23630952835083,100,92.74287912960537,-4.2438788414001465,-6.791726589202881,100,86.52730627439776,-4.681065082550049,-6.540860176086426
64,64,64,64,Bock1992_8_ss_prop,ss_prop,The inspector of the technical school,is,are,100,85.63789055626914,-4.780641555786133,-6.566175937652588,100,94.03455679004348,-4.325822830200195,-7.083501815795898,100,84.12294233265943,-3.9970312118530273,-5.664435386657715,100,90.4250651911982,-4.870874881744385,-7.116247653961182,100,84.01724577442434,-3.927243947982788,-5.586755752563477,100,61.28163213727489,-6.159442901611328,-6.6186089515686035,100,92.41951873461613,-6.157010555267334,-8.657772064208984,100,52.50512237042675,-5.56815767288208,-5.6684465408325195,100,84.20520598313512,-4.5216779708862305,-6.195254325866699,100,76.33135768622479,-4.614009380340576,-5.784942150115967
65,65,65,65,Bock1992_8_ss_rc,ss_rc,The inspector who investigated the school,is,are,100,69.53071351614392,-6.141990184783936,-6.967039585113525,100,78.00914043083445,-6.974433898925781,-8.240633010864258,100,91.29306192639724,-6.256600379943848,-8.606554985046387,100,85.40031445523084,-6.757279396057129,-8.523629188537598,100,92.445997577918,-5.793128967285156,-8.297676086425781,100,92.46850038561256,-6.2167840003967285,-8.724557876586914,100,92.54775453535741,-6.6552605628967285,-9.174469947814941,100,93.85701042719523,-6.018735408782959,-8.745196342468262,100,96.0656271228007,-7.161153793334961,-10.356433868408203,100,92.76179785342819,-6.579575538635254,-9.130237579345703
66,66,66,66,Bock1992_8_sp_prop,sp_prop,The inspector of the technical schools,is,are,100,68.97777293907467,-4.969526290893555,-5.768606662750244,100,69.7997753732694,-4.932174205780029,-5.769955635070801,0,43.580725317509625,-4.311026573181152,-4.052830696105957,100,56.44275729078305,-5.439955234527588,-5.699106216430664,0,43.72330024023659,-5.025753021240234,-4.773353576660156,0,28.08765408755494,-5.754109859466553,-4.813992023468018,0,46.22421435738686,-6.188140392303467,-6.036820888519287,0,21.646506287714168,-5.619423866271973,-4.333037376403809,0,35.15877808381823,-5.078588008880615,-4.4665207862854,0,31.716349097645217,-5.072654724121094,-4.305816650390625
67,67,67,67,Bock1992_8_sp_rc,sp_rc,The inspector who investigated the schools,is,are,100,50.473127548208495,-5.601677417755127,-5.620603084564209,100,60.82840406617047,-7.2436909675598145,-7.683795928955078,100,52.75261760839005,-6.354024887084961,-6.464241027832031,100,55.63543848875645,-6.101873397827148,-6.328252792358398,100,60.67853108247749,-6.087671756744385,-6.521491050720215,100,60.65488678874633,-5.965025901794434,-6.397854328155518,100,51.73971729335801,-6.556980133056641,-6.626596927642822,0,37.93294349682206,-6.615016460418701,-6.122621059417725,0,47.64502374997493,-7.932096004486084,-7.837827205657959,0,47.89861319081163,-6.8928914070129395,-6.808786392211914
68,68,68,68,Bock1992_8_ps_prop,ps_prop,The inspectors of the technical school,are,is,100,57.85537528450044,-3.6343066692352295,-3.951145887374878,100,78.59886555122637,-2.867750644683838,-4.16866397857666,0,35.609627297032894,-3.652857780456543,-3.06050968170166,0,39.39226307872798,-3.8677845001220703,-3.4369313716888428,0,48.656381871238594,-3.2528882026672363,-3.1991305351257324,0,38.86605126798442,-4.988458633422852,-4.535512447357178,0,48.14976338704924,-4.659576416015625,-4.585533142089844,100,65.15389278704376,-3.2490320205688477,-3.874842643737793,100,58.94429647214835,-3.49495792388916,-3.856621026992798,100,68.85303964262496,-3.3042869567871094,-4.0975446701049805
69,69,69,69,Bock1992_8_ps_rc,ps_rc,The inspectors who investigated the school,are,is,0,46.177137827040426,-5.527878761291504,-5.374665260314941,100,77.99820170496207,-4.524405479431152,-5.789967060089111,0,29.1656684421569,-5.394050121307373,-4.5066986083984375,0,47.70366677552576,-6.406295299530029,-6.314377307891846,0,18.08024821474511,-5.947844982147217,-4.436924934387207,0,26.002211513829447,-5.594554424285889,-4.54870080947876,0,47.736452542653836,-6.150979995727539,-6.060376167297363,0,21.57508177686818,-5.990326404571533,-4.699723720550537,0,32.3293196759287,-4.946015357971191,-4.207336902618408,0,42.57186563594437,-6.176449298858643,-5.877108573913574
70,70,70,70,Bock1992_8_pp_prop,pp_prop,The inspectors of the technical schools,are,is,100,80.09536043013978,-3.098149538040161,-4.490414619445801,100,90.79951676114156,-2.394825220108032,-4.684223175048828,100,87.42446676589007,-2.11771297454834,-4.056735038757324,100,80.80694321889197,-2.886712074279785,-4.324226379394531,100,87.27311082788718,-2.325984477996826,-4.251309871673584,100,86.00762829827752,-3.129037380218506,-4.944961071014404,100,75.9685867232527,-3.6815614700317383,-4.83251953125,100,86.0744739369324,-2.428215503692627,-4.249704837799072,100,87.20932378684937,-2.2496871948242188,-4.169281959533691,100,87.16086441814356,-2.5086560249328613,-4.423913478851318
71,71,71,71,Bock1992_8_pp_rc,pp_rc,The inspectors who investigated the schools,are,is,100,77.16784517078462,-3.703943252563477,-4.921756267547607,100,87.16773580099473,-3.638628482818604,-5.554500102996826,100,76.23850242707393,-3.49399471282959,-4.659794807434082,100,89.1996039300098,-4.091762542724609,-6.203056335449219,100,70.52439103356029,-4.295350074768066,-5.167745590209961,100,70.47978611717468,-3.671855926513672,-4.542106628417969,100,85.53167610146633,-4.027635097503662,-5.80456018447876,100,72.60581557136028,-3.9557976722717285,-4.930511951446533,100,78.16935953450137,-3.3897228240966797,-4.665286064147949,100,85.08904278322079,-4.43585205078125,-6.177453994750977
72,72,72,72,Bock1992_9_ss_prop,ss_prop,The letter from the junior executive,is,are,100,93.05827102397387,-6.128154277801514,-8.72382926940918,100,60.46522297098939,-7.517898082733154,-7.942785739898682,100,73.35563351883546,-5.704902648925781,-6.717644214630127,100,92.10144016348116,-6.614998817443848,-9.071208953857422,100,90.1781813822572,-6.666902542114258,-8.88408374786377,0,35.770138608862474,-8.663145065307617,-8.077790260314941,100,61.96626844511979,-7.203512668609619,-7.691629409790039,100,80.42308252857057,-6.6267991065979,-8.039749145507812,0,39.20793701747522,-7.998055934906006,-7.559475898742676,100,89.07065533411253,-6.494400978088379,-8.592379570007324
73,73,73,73,Bock1992_9_ss_rc,ss_rc,The letter that concerned the executive,is,are,100,96.90724967820182,-5.307035446166992,-8.751729011535645,100,52.2578846954661,-5.113834381103516,-5.204211235046387,100,95.9872970931419,-3.74779748916626,-6.922548294067383,100,96.80044937360836,-3.7133212089538574,-7.122962474822998,100,93.1847437004065,-6.13410758972168,-8.749527931213379,100,95.18606506949898,-4.174935340881348,-7.15925407409668,100,95.58891461426387,-3.553311586380005,-6.629247665405273,100,96.25862724461813,-3.407015085220337,-6.654601097106934,100,98.12692467747118,-4.153450012207031,-8.112130165100098,100,88.77752099296069,-3.8867061138153076,-5.954920768737793
74,74,74,74,Bock1992_9_sp_prop,sp_prop,The letter from the junior executives,is,are,0,15.505947876928522,-6.519908428192139,-4.824450969696045,0,7.623990450330773,-7.475635528564453,-4.981068134307861,0,11.436666671979006,-5.976093292236328,-3.929199934005737,0,2.5808471081873003,-7.910561561584473,-4.279656410217285,0,17.81203872127511,-7.07923698425293,-5.550102710723877,0,8.79200957040745,-7.595244407653809,-5.255945205688477,0,4.076779309886708,-6.925202369689941,-3.7669615745544434,0,11.43903587180166,-7.129180908203125,-5.082521438598633,0,4.510589469243924,-6.917585849761963,-3.8649983406066895,0,16.556056872786368,-5.833705902099609,-4.216282844543457
75,75,75,75,Bock1992_9_sp_rc,sp_rc,The letter that concerned the executives,is,are,0,17.881118536124283,-5.371567726135254,-3.8471450805664062,0,11.86727565573062,-5.390157699584961,-3.385098457336426,0,8.63144508599337,-5.392205715179443,-3.0327162742614746,0,24.88656237701328,-4.449020385742188,-3.344348907470703,0,7.940153888172839,-6.603838920593262,-4.153332710266113,0,18.73710719088524,-4.628902435302734,-3.1617188453674316,0,7.310741193605093,-5.425889492034912,-2.885981559753418,0,20.80744862410075,-4.7599287033081055,-3.4233574867248535,0,14.5913225079399,-5.482229232788086,-3.7152085304260254,0,9.93102396899248,-4.907593727111816,-2.702681541442871
76,76,76,76,Bock1992_9_ps_prop,ps_prop,The letters from the junior executive,are,is,0,10.375580994451562,-7.839191436767578,-5.683018684387207,0,38.3156577903978,-7.341555595397949,-6.865384101867676,0,26.253558682711343,-7.0783562660217285,-6.045525074005127,0,7.2989722842024065,-8.189872741699219,-5.648226737976074,0,10.15116577549435,-8.79984188079834,-6.619301795959473,100,60.13002606419845,-7.71384334564209,-8.12472915649414,0,27.668595037072297,-7.659384727478027,-6.698424339294434,0,12.21829102340133,-7.624567985534668,-5.65264892578125,0,46.13613512284777,-7.617079734802246,-7.462216377258301,0,11.564745705639874,-8.330268859863281,-6.29595947265625
77,77,77,77,Bock1992_9_ps_rc,ps_rc,The letters that concerned the executive,are,is,0,4.2726331995119615,-8.762968063354492,-5.653694152832031,100,53.980705565502085,-4.905790328979492,-5.065356254577637,0,3.980941987614511,-7.339428901672363,-4.156400680541992,0,2.2594449817201347,-7.098128318786621,-3.3309309482574463,0,6.731762878689359,-7.690381526947021,-5.061738967895508,0,5.561260270996922,-6.556555271148682,-3.724428653717041,0,4.302710001042594,-6.557488441467285,-3.4555435180664062,0,3.3640777981761896,-6.559291362762451,-3.2014946937561035,0,1.895159482995012,-7.569146156311035,-3.6224124431610107,0,10.10969859701849,-6.474119186401367,-4.289024353027344
